Source,Target,Type,Weight,Latitude,Longitude,Parish,Population
Braeton,East Down Town,Undirected,1,17.9495083,-76.8893907,Saint Catherine,
Braeton,Denham Town,Undirected,1,17.9495083,-76.8893907,Saint Catherine,
Braeton,Central Down Town,Undirected,1,17.9495083,-76.8893907,Saint Catherine,
Braeton,Passmore Town,Undirected,1,17.9495083,-76.8893907,Saint Catherine,
Spanish Town Central,Copse,Undirected,1,18.0193171,-76.9758274,Saint Catherine,
Spanish Town Central,East Down Town,Undirected,1,18.0193171,-76.9758274,Saint Catherine,
Spanish Town Central,Denham Town,Undirected,1,18.0193171,-76.9758274,Saint Catherine,
Spanish Town Central,Central Down Town,Undirected,1,18.0193171,-76.9758274,Saint Catherine,
Spanish Town Central,Passmore Town,Undirected,1,18.0193171,-76.9758274,Saint Catherine,
Cromarty,Copse,Undirected,1,17.9827002,-76.971507,Saint Catherine,
Cromarty,East Down Town,Undirected,1,17.9827002,-76.971507,Saint Catherine,
Cromarty,Denham Town,Undirected,1,17.9827002,-76.971507,Saint Catherine,
Cromarty,Central Down Town,Undirected,1,17.9827002,-76.971507,Saint Catherine,
Cromarty,Passmore Town,Undirected,1,17.9827002,-76.971507,Saint Catherine,
Hellshire,Copse,Undirected,1,17.8979127,-76.8940743,Saint Catherine,
Hellshire,East Down Town,Undirected,1,17.8979127,-76.8940743,Saint Catherine,
Hellshire,Denham Town,Undirected,1,17.8979127,-76.8940743,Saint Catherine,
Hellshire,Central Down Town,Undirected,1,17.8979127,-76.8940743,Saint Catherine,
Hellshire,Passmore Town,Undirected,1,17.8979127,-76.8940743,Saint Catherine,
Greater Portmore,Copse,Undirected,1,17.94798,-76.9095647,Saint Catherine,
Greater Portmore,East Down Town,Undirected,1,17.94798,-76.9095647,Saint Catherine,
Greater Portmore,Denham Town,Undirected,1,17.94798,-76.9095647,Saint Catherine,
Greater Portmore,Central Down Town,Undirected,1,17.94798,-76.9095647,Saint Catherine,
Greater Portmore,Passmore Town,Undirected,1,17.94798,-76.9095647,Saint Catherine,
Bogwalk,Denham Town,Undirected,1,18.1057667,-77.0075055,Saint Catherine,
Bogwalk,Central Down Town,Undirected,1,18.1057667,-77.0075055,Saint Catherine,
Bogwalk,D'Aguilar Town/ Rennock Lodge,Undirected,1,18.1057667,-77.0075055,Saint Catherine,
Bogwalk,Newton Square,Undirected,1,18.1057667,-77.0075055,Saint Catherine,
Bogwalk,Kingston Gardens,Undirected,1,18.1057667,-77.0075055,Saint Catherine,
Hampton Green,Copse,Undirected,1,18.0028446,-76.9686267,Saint Catherine,
Hampton Green,East Down Town,Undirected,1,18.0028446,-76.9686267,Saint Catherine,
Hampton Green,Denham Town,Undirected,1,18.0028446,-76.9686267,Saint Catherine,
Hampton Green,Central Down Town,Undirected,1,18.0028446,-76.9686267,Saint Catherine,
Hampton Green,Passmore Town,Undirected,1,18.0028446,-76.9686267,Saint Catherine,
Sligoville,Copse,Undirected,1,18.0933984,-76.9756667,Saint Catherine,
Sligoville,East Down Town,Undirected,1,18.0933984,-76.9756667,Saint Catherine,
Sligoville,Denham Town,Undirected,1,18.0933984,-76.9756667,Saint Catherine,
Sligoville,Central Down Town,Undirected,1,18.0933984,-76.9756667,Saint Catherine,
Sligoville,Passmore Town,Undirected,1,18.0933984,-76.9756667,Saint Catherine,
Greendale,Copse,Undirected,1,17.9962367,-76.9451717,Saint Catherine,
Greendale,East Down Town,Undirected,1,17.9962367,-76.9451717,Saint Catherine,
Greendale,Denham Town,Undirected,1,17.9962367,-76.9451717,Saint Catherine,
Greendale,Central Down Town,Undirected,1,17.9962367,-76.9451717,Saint Catherine,
Greendale,Passmore Town,Undirected,1,17.9962367,-76.9451717,Saint Catherine,
Ensom,Copse,Undirected,1,18.0119455,-76.9635859,Saint Catherine,
Ensom,East Down Town,Undirected,1,18.0119455,-76.9635859,Saint Catherine,
Ensom,Denham Town,Undirected,1,18.0119455,-76.9635859,Saint Catherine,
Ensom,Central Down Town,Undirected,1,18.0119455,-76.9635859,Saint Catherine,
Ensom,Passmore Town,Undirected,1,18.0119455,-76.9635859,Saint Catherine,
Naggo Head,Copse,Undirected,1,17.9680932,-76.8850673,Saint Catherine,
Naggo Head,East Down Town,Undirected,1,17.9680932,-76.8850673,Saint Catherine,
Naggo Head,Denham Town,Undirected,1,17.9680932,-76.8850673,Saint Catherine,
Naggo Head,Central Down Town,Undirected,1,17.9680932,-76.8850673,Saint Catherine,
Naggo Head,Passmore Town,Undirected,1,17.9680932,-76.8850673,Saint Catherine,
Willowdene,Copse,Undirected,1,17.995106,-76.9830277,Saint Catherine,
Willowdene,East Down Town,Undirected,1,17.995106,-76.9830277,Saint Catherine,
Willowdene,Denham Town,Undirected,1,17.995106,-76.9830277,Saint Catherine,
Willowdene,Central Down Town,Undirected,1,17.995106,-76.9830277,Saint Catherine,
Willowdene,Passmore Town,Undirected,1,17.995106,-76.9830277,Saint Catherine,
Golden Acres,Copse,Undirected,1,18.022518,-76.9784273,Saint Catherine,
Golden Acres,East Down Town,Undirected,1,18.022518,-76.9784273,Saint Catherine,
Golden Acres,Denham Town,Undirected,1,18.022518,-76.9784273,Saint Catherine,
Golden Acres,Central Down Town,Undirected,1,18.022518,-76.9784273,Saint Catherine,
Golden Acres,Passmore Town,Undirected,1,18.022518,-76.9784273,Saint Catherine,
Bridgeport,Copse,Undirected,1,17.9618897,-76.8793025,Saint Catherine,
Bridgeport,East Down Town,Undirected,1,17.9618897,-76.8793025,Saint Catherine,
Bridgeport,Denham Town,Undirected,1,17.9618897,-76.8793025,Saint Catherine,
Bridgeport,Central Down Town,Undirected,1,17.9618897,-76.8793025,Saint Catherine,
Bridgeport,Passmore Town,Undirected,1,17.9618897,-76.8793025,Saint Catherine,
Gregory Park,Copse,Undirected,1,17.9986932,-76.8865085,Saint Catherine,
Gregory Park,East Down Town,Undirected,1,17.9986932,-76.8865085,Saint Catherine,
Gregory Park,Denham Town,Undirected,1,17.9986932,-76.8865085,Saint Catherine,
Gregory Park,Central Down Town,Undirected,1,17.9986932,-76.8865085,Saint Catherine,
Gregory Park,Passmore Town,Undirected,1,17.9986932,-76.8865085,Saint Catherine,
Old Harbour Road,Copse,Undirected,1,17.9803179,-76.9989257,Saint Catherine,
Old Harbour Road,East Down Town,Undirected,1,17.9803179,-76.9989257,Saint Catherine,
Old Harbour Road,Denham Town,Undirected,1,17.9803179,-76.9989257,Saint Catherine,
Old Harbour Road,Central Down Town,Undirected,1,17.9803179,-76.9989257,Saint Catherine,
Old Harbour Road,Passmore Town,Undirected,1,17.9803179,-76.9989257,Saint Catherine,
Central Village,Copse,Undirected,1,18.000664,-76.9153281,Saint Catherine,
Central Village,East Down Town,Undirected,1,18.000664,-76.9153281,Saint Catherine,
Central Village,Denham Town,Undirected,1,18.000664,-76.9153281,Saint Catherine,
Central Village,Central Down Town,Undirected,1,18.000664,-76.9153281,Saint Catherine,
Central Village,Passmore Town,Undirected,1,18.000664,-76.9153281,Saint Catherine,
Kitson Town,Grantham,Undirected,1,18.0181476,-77.0523088,Saint Catherine,
Kitson Town,Mineral Heights,Undirected,1,18.0181476,-77.0523088,Saint Catherine,
Kitson Town,May Pen Proper,Undirected,1,18.0181476,-77.0523088,Saint Catherine,
Waterford,Copse,Undirected,1,17.9874402,-76.8706548,Saint Catherine,
Waterford,East Down Town,Undirected,1,17.9874402,-76.8706548,Saint Catherine,
Waterford,Denham Town,Undirected,1,17.9874402,-76.8706548,Saint Catherine,
Waterford,Central Down Town,Undirected,1,17.9874402,-76.8706548,Saint Catherine,
Waterford,Passmore Town,Undirected,1,17.9874402,-76.8706548,Saint Catherine,
Keystone,Copse,Undirected,1,18.0185131,-76.9427006,Saint Catherine,
Keystone,East Down Town,Undirected,1,18.0185131,-76.9427006,Saint Catherine,
Keystone,Denham Town,Undirected,1,18.0185131,-76.9427006,Saint Catherine,
Keystone,Central Down Town,Undirected,1,18.0185131,-76.9427006,Saint Catherine,
Keystone,Passmore Town,Undirected,1,18.0185131,-76.9427006,Saint Catherine,
St. John's East,Copse,Undirected,1,18.005143,-76.966906,Saint Catherine,
St. John's East,East Down Town,Undirected,1,18.005143,-76.966906,Saint Catherine,
St. John's East,Denham Town,Undirected,1,18.005143,-76.966906,Saint Catherine,
St. John's East,Central Down Town,Undirected,1,18.005143,-76.966906,Saint Catherine,
St. John's East,Passmore Town,Undirected,1,18.005143,-76.966906,Saint Catherine,
Troja,Denham Town,Undirected,1,18.2089665,-76.922532,Saint Catherine,
Troja,Central Down Town,Undirected,1,18.2089665,-76.922532,Saint Catherine,
Troja,Kingston Gardens,Undirected,1,18.2089665,-76.922532,Saint Catherine,
Troja,Rae Town,Undirected,1,18.2089665,-76.922532,Saint Catherine,
Troja,Seaward Pen,Undirected,1,18.2089665,-76.922532,Saint Catherine,
Crescent,Copse,Undirected,1,18.0087965,-77.0036797,Saint Catherine,
Crescent,East Down Town,Undirected,1,18.0087965,-77.0036797,Saint Catherine,
Crescent,Denham Town,Undirected,1,18.0087965,-77.0036797,Saint Catherine,
Crescent,Central Down Town,Undirected,1,18.0087965,-77.0036797,Saint Catherine,
Crescent,Passmore Town,Undirected,1,18.0087965,-77.0036797,Saint Catherine,
St. John's West,Grantham,Undirected,1,18.0044324,-77.0348573,Saint Catherine,
St. John's West,Mineral Heights,Undirected,1,18.0044324,-77.0348573,Saint Catherine,
St. John's West,May Pen Proper,Undirected,1,18.0044324,-77.0348573,Saint Catherine,
St. John's West,Denham Town,Undirected,1,18.0044324,-77.0348573,Saint Catherine,
Cumberland,Copse,Undirected,1,17.9766103,-76.8821849,Saint Catherine,
Cumberland,East Down Town,Undirected,1,17.9766103,-76.8821849,Saint Catherine,
Cumberland,Denham Town,Undirected,1,17.9766103,-76.8821849,Saint Catherine,
Cumberland,Central Down Town,Undirected,1,17.9766103,-76.8821849,Saint Catherine,
Cumberland,Passmore Town,Undirected,1,17.9766103,-76.8821849,Saint Catherine,
Passage Fort,Copse,Undirected,1,17.9812357,-76.8648893,Saint Catherine,
Passage Fort,East Down Town,Undirected,1,17.9812357,-76.8648893,Saint Catherine,
Passage Fort,Denham Town,Undirected,1,17.9812357,-76.8648893,Saint Catherine,
Passage Fort,Central Down Town,Undirected,1,17.9812357,-76.8648893,Saint Catherine,
Passage Fort,Passmore Town,Undirected,1,17.9812357,-76.8648893,Saint Catherine,
Edgewater,Copse,Undirected,1,17.9642027,-76.8706548,Saint Catherine,
Edgewater,East Down Town,Undirected,1,17.9642027,-76.8706548,Saint Catherine,
Edgewater,Denham Town,Undirected,1,17.9642027,-76.8706548,Saint Catherine,
Edgewater,Central Down Town,Undirected,1,17.9642027,-76.8706548,Saint Catherine,
Edgewater,Passmore Town,Undirected,1,17.9642027,-76.8706548,Saint Catherine,
Independence City,Copse,Undirected,1,17.9821476,-76.881187,Saint Catherine,
Independence City,East Down Town,Undirected,1,17.9821476,-76.881187,Saint Catherine,
Independence City,Denham Town,Undirected,1,17.9821476,-76.881187,Saint Catherine,
Independence City,Central Down Town,Undirected,1,17.9821476,-76.881187,Saint Catherine,
Independence City,Passmore Town,Undirected,1,17.9821476,-76.881187,Saint Catherine,
Glengoffe,Copse,Undirected,1,18.1418524,-76.887229,Saint Catherine,
Glengoffe,East Down Town,Undirected,1,18.1418524,-76.887229,Saint Catherine,
Glengoffe,Denham Town,Undirected,1,18.1418524,-76.887229,Saint Catherine,
Glengoffe,Central Down Town,Undirected,1,18.1418524,-76.887229,Saint Catherine,
Glengoffe,Passmore Town,Undirected,1,18.1418524,-76.887229,Saint Catherine,
Treasure Beach,Bigwoods,Undirected,1,17.8817491,-77.7595131,Saint Elizabeth,
Treasure Beach,Slipe,Undirected,1,17.8817491,-77.7595131,Saint Elizabeth,
Treasure Beach,Rose Hall,Undirected,1,17.8817491,-77.7595131,Saint Elizabeth,
Treasure Beach,Junction,Undirected,1,17.8817491,-77.7595131,Saint Elizabeth,
Treasure Beach,Braes River,Undirected,1,17.8817491,-77.7595131,Saint Elizabeth,
Bigwoods,Hatfield,Undirected,1,17.9370657,-77.7137306,Saint Elizabeth,
Bigwoods,Mandeville Proper,Undirected,1,17.9370657,-77.7137306,Saint Elizabeth,
Bigwoods,Newport,Undirected,1,17.9370657,-77.7137306,Saint Elizabeth,
Bigwoods,Knockpatrick,Undirected,1,17.9370657,-77.7137306,Saint Elizabeth,
Thornton,Slipe,Undirected,1,18.1734634,-77.7253532,Saint Elizabeth,
Thornton,Pisgah,Undirected,1,18.1734634,-77.7253532,Saint Elizabeth,
Thornton,Braes River,Undirected,1,18.1734634,-77.7253532,Saint Elizabeth,
Thornton,Goshen,Undirected,1,18.1734634,-77.7253532,Saint Elizabeth,
Thornton,Leeds,Undirected,1,18.1734634,-77.7253532,Saint Elizabeth,
Slipe,Treasure Beach,Undirected,1,18.0466563,-77.7881176,Saint Elizabeth,
Slipe,Bigwoods,Undirected,1,18.0466563,-77.7881176,Saint Elizabeth,
Slipe,Thornton,Undirected,1,18.0466563,-77.7881176,Saint Elizabeth,
Rose Hall,Hatfield,Undirected,1,17.9313337,-77.6469553,Saint Elizabeth,
Rose Hall,Mandeville Proper,Undirected,1,17.9313337,-77.6469553,Saint Elizabeth,
Rose Hall,Newport,Undirected,1,17.9313337,-77.6469553,Saint Elizabeth,
Rose Hall,Knockpatrick,Undirected,1,17.9313337,-77.6469553,Saint Elizabeth,
Junction,Hatfield,Undirected,1,17.899982,-77.604711,Saint Elizabeth,
Junction,Mandeville Proper,Undirected,1,17.899982,-77.604711,Saint Elizabeth,
Junction,Newport,Undirected,1,17.899982,-77.604711,Saint Elizabeth,
Junction,Knockpatrick,Undirected,1,17.899982,-77.604711,Saint Elizabeth,
Pisgah,Ramble,Undirected,1,18.2044462,-77.8796168,Saint Elizabeth,
Pisgah,Mount Peto,Undirected,1,18.2044462,-77.8796168,Saint Elizabeth,
Pisgah,Chester Castle,Undirected,1,18.2044462,-77.8796168,Saint Elizabeth,
Pisgah,Thornton,Undirected,1,18.2044462,-77.8796168,Saint Elizabeth,
Braes River,Hatfield,Undirected,1,18.0802709,-77.647368,Saint Elizabeth,
Braes River,Mandeville Proper,Undirected,1,18.0802709,-77.647368,Saint Elizabeth,
Braes River,Newport,Undirected,1,18.0802709,-77.647368,Saint Elizabeth,
Goshen,Hatfield,Undirected,1,18.0788461,-77.6994197,Saint Elizabeth,
Goshen,Mandeville Proper,Undirected,1,18.0788461,-77.6994197,Saint Elizabeth,
Goshen,Knockpatrick,Undirected,1,18.0788461,-77.6994197,Saint Elizabeth,
Goshen,New Green,Undirected,1,18.0788461,-77.6994197,Saint Elizabeth,
Ballards  Valley,Hatfield,Undirected,1,17.8972222,-77.6130556,Saint Elizabeth,
Ballards  Valley,Mandeville Proper,Undirected,1,17.8972222,-77.6130556,Saint Elizabeth,
Ballards  Valley,Newport,Undirected,1,17.8972222,-77.6130556,Saint Elizabeth,
Ballards  Valley,Knockpatrick,Undirected,1,17.8972222,-77.6130556,Saint Elizabeth,
Ballards  Valley,New Green,Undirected,1,17.8972222,-77.6130556,Saint Elizabeth,
Pedro Plains,Newport,Undirected,1,17.8917176,-77.7283314,Saint Elizabeth,
Pedro Plains,Treasure Beach,Undirected,1,17.8917176,-77.7283314,Saint Elizabeth,
Pedro Plains,Bigwoods,Undirected,1,17.8917176,-77.7283314,Saint Elizabeth,
Pedro Plains,Slipe,Undirected,1,17.8917176,-77.7283314,Saint Elizabeth,
Pedro Plains,Rose Hall,Undirected,1,17.8917176,-77.7283314,Saint Elizabeth,
Watchwell,Treasure Beach,Undirected,1,17.9357048,-77.7609435,Saint Elizabeth,
Watchwell,Bigwoods,Undirected,1,17.9357048,-77.7609435,Saint Elizabeth,
Watchwell,Slipe,Undirected,1,17.9357048,-77.7609435,Saint Elizabeth,
Watchwell,Rose Hall,Undirected,1,17.9357048,-77.7609435,Saint Elizabeth,
Watchwell,Junction,Undirected,1,17.9357048,-77.7609435,Saint Elizabeth,
Leeds,Hatfield,Undirected,1,18.0183488,-77.6901197,Saint Elizabeth,
Leeds,Mandeville Proper,Undirected,1,18.0183488,-77.6901197,Saint Elizabeth,
Leeds,Newport,Undirected,1,18.0183488,-77.6901197,Saint Elizabeth,
Leeds,Knockpatrick,Undirected,1,18.0183488,-77.6901197,Saint Elizabeth,
Giddy Hall,Bigwoods,Undirected,1,18.1114085,-77.8608464,Saint Elizabeth,
Giddy Hall,Thornton,Undirected,1,18.1114085,-77.8608464,Saint Elizabeth,
Giddy Hall,Slipe,Undirected,1,18.1114085,-77.8608464,Saint Elizabeth,
Giddy Hall,Pisgah,Undirected,1,18.1114085,-77.8608464,Saint Elizabeth,
Giddy Hall,Braes River,Undirected,1,18.1114085,-77.8608464,Saint Elizabeth,
Pepper,Hatfield,Undirected,1,18.050308,-77.6407258,Saint Elizabeth,
Pepper,Mandeville Proper,Undirected,1,18.050308,-77.6407258,Saint Elizabeth,
Pepper,Newport,Undirected,1,18.050308,-77.6407258,Saint Elizabeth,
Pepper,Knockpatrick,Undirected,1,18.050308,-77.6407258,Saint Elizabeth,
Pepper,New Green,Undirected,1,18.050308,-77.6407258,Saint Elizabeth,
Middle Quarters,Bigwoods,Undirected,1,18.1020181,-77.8338693,Saint Elizabeth,
Middle Quarters,Thornton,Undirected,1,18.1020181,-77.8338693,Saint Elizabeth,
Middle Quarters,Slipe,Undirected,1,18.1020181,-77.8338693,Saint Elizabeth,
Middle Quarters,Pisgah,Undirected,1,18.1020181,-77.8338693,Saint Elizabeth,
Middle Quarters,Braes River,Undirected,1,18.1020181,-77.8338693,Saint Elizabeth,
Top Hill,Hatfield,Undirected,1,17.8925784,-77.6375416,Saint Elizabeth,
Top Hill,Mandeville Proper,Undirected,1,17.8925784,-77.6375416,Saint Elizabeth,
Top Hill,Newport,Undirected,1,17.8925784,-77.6375416,Saint Elizabeth,
Top Hill,Knockpatrick,Undirected,1,17.8925784,-77.6375416,Saint Elizabeth,
Top Hill,New Green,Undirected,1,17.8925784,-77.6375416,Saint Elizabeth,
Lititz,Hatfield,Undirected,1,17.9416421,-77.5805844,Saint Elizabeth,
Lititz,Mandeville Proper,Undirected,1,17.9416421,-77.5805844,Saint Elizabeth,
Lititz,Newport,Undirected,1,17.9416421,-77.5805844,Saint Elizabeth,
Lititz,Knockpatrick,Undirected,1,17.9416421,-77.5805844,Saint Elizabeth,
Lititz,New Green,Undirected,1,17.9416421,-77.5805844,Saint Elizabeth,
Bull Savannah,Hatfield,Undirected,1,17.8846183,-77.5950623,Saint Elizabeth,
Bull Savannah,Mandeville Proper,Undirected,1,17.8846183,-77.5950623,Saint Elizabeth,
Bull Savannah,Newport,Undirected,1,17.8846183,-77.5950623,Saint Elizabeth,
Bull Savannah,Knockpatrick,Undirected,1,17.8846183,-77.5950623,Saint Elizabeth,
Bull Savannah,New Green,Undirected,1,17.8846183,-77.5950623,Saint Elizabeth,
Aberdeen,Thornton,Undirected,1,18.198852,-77.7080064,Saint Elizabeth,
Aberdeen,Slipe,Undirected,1,18.198852,-77.7080064,Saint Elizabeth,
Aberdeen,Pisgah,Undirected,1,18.198852,-77.7080064,Saint Elizabeth,
Aberdeen,Braes River,Undirected,1,18.198852,-77.7080064,Saint Elizabeth,
Aberdeen,Goshen,Undirected,1,18.198852,-77.7080064,Saint Elizabeth,
Red Bank,Hatfield,Undirected,1,17.9274272,-77.6296772,Saint Elizabeth,
Red Bank,Mandeville Proper,Undirected,1,17.9274272,-77.6296772,Saint Elizabeth,
Red Bank,Newport,Undirected,1,17.9274272,-77.6296772,Saint Elizabeth,
Red Bank,Knockpatrick,Undirected,1,17.9274272,-77.6296772,Saint Elizabeth,
Red Bank,New Green,Undirected,1,17.9274272,-77.6296772,Saint Elizabeth,
Holland,Hatfield,Undirected,1,18.0656203,-77.7578542,Saint Elizabeth,
Holland,Treasure Beach,Undirected,1,18.0656203,-77.7578542,Saint Elizabeth,
Holland,Bigwoods,Undirected,1,18.0656203,-77.7578542,Saint Elizabeth,
Holland,Thornton,Undirected,1,18.0656203,-77.7578542,Saint Elizabeth,
Holland,Slipe,Undirected,1,18.0656203,-77.7578542,Saint Elizabeth,
Brighton,Newton,Undirected,1,42.3058807,-71.1169652,Saint Elizabeth,
Hopeton,Copse,Undirected,1,17.995202,-76.925897,Saint Elizabeth,
Hopeton,East Down Town,Undirected,1,17.995202,-76.925897,Saint Elizabeth,
Hopeton,Denham Town,Undirected,1,17.995202,-76.925897,Saint Elizabeth,
Hopeton,Central Down Town,Undirected,1,17.995202,-76.925897,Saint Elizabeth,
Hopeton,Passmore Town,Undirected,1,17.995202,-76.925897,Saint Elizabeth,
Newton,Brighton,Undirected,1,42.3052107,-71.1087288,Saint Elizabeth,
West Green,Ramble,Undirected,1,18.4608841,-77.9253025,Saint James,
West Green,Jericho,Undirected,1,18.4608841,-77.9253025,Saint James,
West Green,Rock Spring,Undirected,1,18.4608841,-77.9253025,Saint James,
West Green,Great Valley,Undirected,1,18.4608841,-77.9253025,Saint James,
West Green,Success,Undirected,1,18.4608841,-77.9253025,Saint James,
Catherine Hall,Ramble,Undirected,1,18.4612361,-77.9217448,Saint James,
Catherine Hall,Jericho,Undirected,1,18.4612361,-77.9217448,Saint James,
Catherine Hall,Rock Spring,Undirected,1,18.4612361,-77.9217448,Saint James,
Catherine Hall,Great Valley,Undirected,1,18.4612361,-77.9217448,Saint James,
Catherine Hall,Success,Undirected,1,18.4612361,-77.9217448,Saint James,
Rose Heights,Ramble,Undirected,1,18.4762228,-77.8938895,Saint James,
Rose Heights,Great Valley,Undirected,1,18.4762228,-77.8938895,Saint James,
Rose Heights,Success,Undirected,1,18.4762228,-77.8938895,Saint James,
Rose Heights,Mount Peto,Undirected,1,18.4762228,-77.8938895,Saint James,
Rose Heights,Chester Castle,Undirected,1,18.4762228,-77.8938895,Saint James,
Down Town Montego Bay,Ramble,Undirected,1,18.4762228,-77.8938895,Saint James,
Down Town Montego Bay,Great Valley,Undirected,1,18.4762228,-77.8938895,Saint James,
Down Town Montego Bay,Success,Undirected,1,18.4762228,-77.8938895,Saint James,
Down Town Montego Bay,Mount Peto,Undirected,1,18.4762228,-77.8938895,Saint James,
Down Town Montego Bay,Chester Castle,Undirected,1,18.4762228,-77.8938895,Saint James,
Brandon Hill,Ramble,Undirected,1,18.4757728,-77.9110318,Saint James,
Brandon Hill,Jericho,Undirected,1,18.4757728,-77.9110318,Saint James,
Brandon Hill,Rock Spring,Undirected,1,18.4757728,-77.9110318,Saint James,
Brandon Hill,Great Valley,Undirected,1,18.4757728,-77.9110318,Saint James,
Brandon Hill,Success,Undirected,1,18.4757728,-77.9110318,Saint James,
Orange,Ramble,Undirected,1,18.4801229,-77.9227906,Saint James,
Orange,Jericho,Undirected,1,18.4801229,-77.9227906,Saint James,
Orange,Rock Spring,Undirected,1,18.4801229,-77.9227906,Saint James,
Orange,Great Valley,Undirected,1,18.4801229,-77.9227906,Saint James,
Orange,Success,Undirected,1,18.4801229,-77.9227906,Saint James,
Granville,Ramble,Undirected,1,18.4458592,-77.8981754,Saint James,
Granville,Jericho,Undirected,1,18.4458592,-77.8981754,Saint James,
Granville,Great Valley,Undirected,1,18.4458592,-77.8981754,Saint James,
Granville,Success,Undirected,1,18.4458592,-77.8981754,Saint James,
Granville,Mount Peto,Undirected,1,18.4458592,-77.8981754,Saint James,
Bogue,Ramble,Undirected,1,18.4414959,-77.9238557,Saint James,
Bogue,Jericho,Undirected,1,18.4414959,-77.9238557,Saint James,
Bogue,Rock Spring,Undirected,1,18.4414959,-77.9238557,Saint James,
Bogue,Askenish,Undirected,1,18.4414959,-77.9238557,Saint James,
Bogue,Great Valley,Undirected,1,18.4414959,-77.9238557,Saint James,
Pitfour,Ramble,Undirected,1,18.4420027,-77.8961572,Saint James,
Pitfour,Jericho,Undirected,1,18.4420027,-77.8961572,Saint James,
Pitfour,Great Valley,Undirected,1,18.4420027,-77.8961572,Saint James,
Pitfour,Success,Undirected,1,18.4420027,-77.8961572,Saint James,
Pitfour,Mount Peto,Undirected,1,18.4420027,-77.8961572,Saint James,
Norwood,Ramble,Undirected,1,18.4925672,-77.90276,Saint James,
Norwood,Jericho,Undirected,1,18.4925672,-77.90276,Saint James,
Norwood,Great Valley,Undirected,1,18.4925672,-77.90276,Saint James,
Norwood,Success,Undirected,1,18.4925672,-77.90276,Saint James,
Norwood,Mount Peto,Undirected,1,18.4925672,-77.90276,Saint James,
Mount Salem,Ramble,Undirected,1,18.4668374,-77.9067467,Saint James,
Mount Salem,Jericho,Undirected,1,18.4668374,-77.9067467,Saint James,
Mount Salem,Rock Spring,Undirected,1,18.4668374,-77.9067467,Saint James,
Mount Salem,Great Valley,Undirected,1,18.4668374,-77.9067467,Saint James,
Mount Salem,Success,Undirected,1,18.4668374,-77.9067467,Saint James,
Albion,Ramble,Undirected,1,18.4821645,-77.918174,Saint James,
Albion,Jericho,Undirected,1,18.4821645,-77.918174,Saint James,
Albion,Rock Spring,Undirected,1,18.4821645,-77.918174,Saint James,
Albion,Great Valley,Undirected,1,18.4821645,-77.918174,Saint James,
Albion,Success,Undirected,1,18.4821645,-77.918174,Saint James,
Flankers,Ramble,Undirected,1,18.5042233,-77.8981754,Saint James,
Flankers,Great Valley,Undirected,1,18.5042233,-77.8981754,Saint James,
Flankers,Success,Undirected,1,18.5042233,-77.8981754,Saint James,
Flankers,Mount Peto,Undirected,1,18.5042233,-77.8981754,Saint James,
Flankers,Chester Castle,Undirected,1,18.5042233,-77.8981754,Saint James,
Unity Hall,Cacoon,Undirected,1,18.4480705,-77.9781477,Saint James,
Unity Hall,Ramble,Undirected,1,18.4480705,-77.9781477,Saint James,
Unity Hall,Kingsvale,Undirected,1,18.4480705,-77.9781477,Saint James,
Unity Hall,Dias,Undirected,1,18.4480705,-77.9781477,Saint James,
Unity Hall,Jericho,Undirected,1,18.4480705,-77.9781477,Saint James,
Dumfries,Ramble,Undirected,1,18.4224063,-77.7652602,Saint James,
Dumfries,Chester Castle,Undirected,1,18.4224063,-77.7652602,Saint James,
Dumfries,West Green,Undirected,1,18.4224063,-77.7652602,Saint James,
Dumfries,Catherine Hall,Undirected,1,18.4224063,-77.7652602,Saint James,
Dumfries,Rose Heights,Undirected,1,18.4224063,-77.7652602,Saint James,
John's Hall,Ramble,Undirected,1,18.4195715,-77.8524505,Saint James,
John's Hall,Great Valley,Undirected,1,18.4195715,-77.8524505,Saint James,
John's Hall,Success,Undirected,1,18.4195715,-77.8524505,Saint James,
John's Hall,Mount Peto,Undirected,1,18.4195715,-77.8524505,Saint James,
John's Hall,Chester Castle,Undirected,1,18.4195715,-77.8524505,Saint James,
Catadupa,Ramble,Undirected,1,18.279485,-77.8738864,Saint James,
Catadupa,Great Valley,Undirected,1,18.279485,-77.8738864,Saint James,
Catadupa,Success,Undirected,1,18.279485,-77.8738864,Saint James,
Catadupa,Mount Peto,Undirected,1,18.279485,-77.8738864,Saint James,
Catadupa,Chester Castle,Undirected,1,18.279485,-77.8738864,Saint James,
Somerton,Ramble,Undirected,1,18.4298978,-77.7881214,Saint James,
Somerton,Chester Castle,Undirected,1,18.4298978,-77.7881214,Saint James,
Somerton,West Green,Undirected,1,18.4298978,-77.7881214,Saint James,
Somerton,Catherine Hall,Undirected,1,18.4298978,-77.7881214,Saint James,
Somerton,Rose Heights,Undirected,1,18.4298978,-77.7881214,Saint James,
Rose Mount Garden,Ramble,Undirected,1,18.468336,-77.8960325,Saint James,
Rose Mount Garden,Great Valley,Undirected,1,18.468336,-77.8960325,Saint James,
Rose Mount Garden,Success,Undirected,1,18.468336,-77.8960325,Saint James,
Rose Mount Garden,Mount Peto,Undirected,1,18.468336,-77.8960325,Saint James,
Rose Mount Garden,Chester Castle,Undirected,1,18.468336,-77.8960325,Saint James,
